ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
261153,2,1,1995,0,0,0,0,0,0,0,0,0,0
261153,3,1,1995,0,0,0,0,0,0,0,0,0,0
261154,0,1,1995,22,22,22,22,22,22,22,22,22,22
261154,1,1,1995,16,0,0,0,0,0,0,0,0,0
261155,1,1,1995,0,0,0,0,0,0,0,0,0,0
261156,1,1,1995,5,5,5,5,5,5,5,5,5,5
261156,2,1,1995,0,0,0,0,0,0,0,0,0,0
261157,1,1,1995,0,0,0,0,0,0,0,0,0,0
261157,2,1,1995,0,0,0,0,0,0,0,0,0,0
261158,1,1,1995,0,0,0,0,0,0,0,0,0,0
261158,2,1,1995,0,0,0,0,0,0,0,0,0,0
261159,1,1,1995,7,7,7,7,7,7,7,7,7,7
261160,1,1,1995,19,19,19,19,19,19,19,19,19,19
261161,1,1,1995,0,0,0,0,0,0,0,0,0,0
261161,2,1,1995,0,0,0,0,0,0,0,0,0,0
261162,0,1,1995,27,0,0,0,0,0,0,15,20,0
261162,1,1,1995,0,0,0,0,0,0,0,0,0,0
261163,1,1,1995,0,21,34,10,0,25,17,34,0,0
261164,1,1,1995,0,0,0,0,0,0,0,0,0,0
261165,1,1,1995,0,0,0,0,0,0,0,0,0,0
261165,2,1,1995,0,0,0,0,0,0,0,0,0,0
261166,1,1,1995,0,0,0,0,0,0,0,0,0,0
261166,2,1,1995,0,0,0,0,0,0,0,0,0,0
261167,1,1,1995,0,0,0,0,0,0,0,0,0,0
261168,1,1,1995,0,0,0,0,0,0,0,0,0,0
261168,2,1,1995,0,0,0,0,0,0,0,0,0,0
261169,1,1,1995,0,0,0,0,0,0,0,0,0,0
261169,2,1,1995,0,0,0,0,0,0,0,0,0,0
261170,1,1,1995,19,19,19,19,19,19,19,19,19,19
261171,0,1,1995,24,0,46,21,11,15,15,33,18,0
261171,1,1,1995,0,0,0,17,0,0,0,0,0,0
261172,1,1,1995,0,0,0,0,0,0,0,0,0,0
261172,2,1,1995,0,0,0,0,0,0,0,0,0,0
261173,0,1,1995,0,0,0,0,0,0,0,0,0,0
261173,1,1,1995,0,0,0,0,0,0,0,0,0,0
261174,1,1,1995,19,19,19,19,19,19,19,19,19,19
261175,0,1,1995,22,46,0,0,0,0,0,5,0,0
261175,1,1,1995,0,0,0,0,0,0,5,0,0,0
261176,1,1,1995,0,0,0,0,0,0,0,0,0,0
261176,2,1,1995,0,0,0,0,0,0,0,0,0,0
261177,1,1,1995,0,0,0,0,0,0,0,0,0,0
261177,2,1,1995,0,0,0,0,0,24,0,0,0,0
261179,1,1,1995,2,2,2,2,2,2,2,2,2,2
261179,2,1,1995,0,0,25,0,0,0,16,31,11,0
261180,1,1,1995,23,23,23,23,23,23,23,23,23,23
261180,2,1,1995,0,0,0,0,0,0,19,0,0,10
261181,1,1,1995,0,0,0,0,13,0,0,0,0,0
261181,2,1,1995,0,0,0,0,0,0,0,0,0,0
261182,1,1,1995,24,24,24,24,24,24,24,24,24,24
261183,1,1,1995,11,11,11,11,11,11,11,11,11,11
261183,2,1,1995,0,0,0,0,0,0,0,0,0,0
261184,1,1,1995,0,0,0,0,0,0,0,0,0,0
261184,2,1,1995,0,0,0,0,0,0,0,0,0,0
261184,3,1,1995,0,0,0,0,0,0,0,0,0,0
261184,4,1,1995,0,0,0,0,0,0,0,0,0,0
261185,0,1,1995,0,0,0,0,0,0,0,0,0,0
261185,1,1,1995,0,0,0,0,0,0,0,0,0,0
261186,1,1,1995,0,0,0,0,0,0,0,0,0,0
261186,2,1,1995,4,4,4,4,4,4,4,4,4,4
261187,0,1,1995,18,18,18,18,18,18,18,18,18,18
261187,1,1,1995,0,0,0,0,0,0,0,0,0,0
261188,1,1,1995,18,18,18,18,18,18,18,18,18,18
261188,2,1,1995,0,0,0,0,0,0,0,0,7,0
261189,0,1,1995,17,17,17,17,17,17,17,17,17,17
261189,1,1,1995,24,0,0,0,0,0,0,0,0,0
261190,1,1,1995,25,25,25,25,25,25,25,25,25,25
261191,1,1,1995,0,0,0,0,0,0,0,0,0,0
261191,2,1,1995,0,0,0,0,0,0,0,0,0,0
261192,1,1,1995,9,9,9,9,9,9,9,9,9,9
261192,2,1,1995,0,0,0,0,0,0,0,0,0,0
261193,1,1,1995,13,13,13,13,13,13,13,13,13,13
261194,1,1,1995,0,0,0,0,0,0,0,0,0,0
261195,1,1,1995,22,22,22,22,22,22,22,22,22,22
261196,1,1,1995,0,0,0,0,0,0,0,0,0,0
261196,2,1,1995,0,0,0,0,0,0,0,0,0,0
261197,1,1,1995,0,0,0,0,0,0,0,0,0,0
261197,2,1,1995,0,0,0,0,0,0,0,0,0,0
261198,1,1,1995,0,0,0,0,0,0,0,0,0,0
261198,2,1,1995,0,0,0,0,0,0,0,0,0,0
261199,1,1,1995,0,0,0,0,0,0,0,0,0,0
261199,2,1,1995,0,0,0,0,0,0,0,0,0,0
261200,1,1,1995,0,0,0,0,0,0,0,0,0,0
261200,2,1,1995,0,0,0,0,7,0,0,0,0,0
261201,1,1,1995,28,28,28,28,28,28,28,28,28,28
261202,1,1,1995,0,0,0,0,0,0,0,0,0,0
261203,1,1,1995,0,13,5,0,0,0,0,0,8,0
261204,0,1,1995,0,0,0,0,0,0,0,0,0,0
261204,1,1,1995,0,0,0,0,0,0,0,0,0,0
261205,1,1,1995,16,16,16,16,16,16,16,16,16,16
261206,1,1,1995,14,10,16,35,19,22,30,30,12,27
261207,0,1,1995,0,0,0,0,0,0,0,0,0,0
261207,1,1,1995,0,0,0,0,0,0,0,0,0,0
261207,2,1,1995,0,0,0,0,7,0,0,0,0,0
261208,1,1,1995,18,18,18,18,18,18,18,18,18,18
261209,1,1,1995,0,0,0,0,0,0,0,0,0,0
261209,2,1,1995,0,0,0,0,0,0,0,0,0,0
261209,3,1,1995,0,0,0,0,0,0,0,0,0,0
261210,1,1,1995,0,0,0,0,0,0,0,0,0,0
261211,1,1,1995,14,14,14,14,14,14,14,14,14,14
261212,0,1,1995,23,23,23,23,23,23,23,23,23,23
261212,1,1,1995,0,0,0,0,0,0,0,0,0,0
261213,0,1,1995,0,0,0,0,0,0,0,0,0,0
261213,1,1,1995,0,0,0,0,0,0,0,0,0,0
261214,1,1,1995,0,0,0,0,0,0,0,0,0,0
261214,2,1,1995,0,0,0,0,0,0,0,0,0,0
261215,1,1,1995,0,0,0,0,0,0,0,0,0,0
261215,2,1,1995,0,0,0,0,0,0,0,0,0,0
261216,1,1,1995,31,31,31,31,31,31,31,31,31,31
261216,2,1,1995,0,0,0,0,0,0,0,0,0,0
261217,1,1,1995,35,35,35,35,35,35,35,35,35,35
261218,1,1,1995,24,24,24,24,24,24,24,24,24,24
261218,2,1,1995,0,0,0,6,0,0,12,0,0,0
261219,1,1,1995,0,0,0,0,0,0,0,0,0,0
261219,2,1,1995,0,0,0,0,0,0,0,0,0,0
261220,0,1,1995,0,0,0,0,0,23,0,27,0,0
261220,1,1,1995,0,0,0,0,0,0,0,0,0,0
261221,0,1,1995,0,0,0,0,0,0,0,0,0,0
261221,1,1,1995,0,0,0,0,0,0,0,0,0,0
261222,1,1,1995,0,0,0,0,0,0,0,0,0,0
261222,2,1,1995,0,0,0,26,8,0,0,18,0,39
261223,1,1,1995,0,0,0,0,0,0,0,0,0,0
261223,2,1,1995,0,0,0,0,0,0,0,0,0,0
261224,1,1,1995,0,0,0,0,0,0,0,0,0,0
261224,2,1,1995,0,0,0,0,0,0,0,0,0,0
261225,0,1,1995,0,0,0,0,0,0,0,0,0,0
261225,1,1,1995,0,0,0,0,0,0,0,0,0,0
261226,1,1,1995,15,0,0,0,0,0,0,0,0,0
261226,2,1,1995,0,0,0,0,0,0,0,0,0,0
261227,1,1,1995,0,0,0,0,0,26,22,0,0,0
261228,0,1,1995,10,10,10,10,10,10,10,10,10,10
261228,2,1,1995,10,10,10,10,10,10,10,10,10,10
261229,1,1,1995,0,0,0,0,0,0,0,0,0,0
261229,2,1,1995,0,0,0,0,0,45,0,0,0,0
261230,1,1,1995,4,4,4,4,4,4,4,4,4,4
261231,1,1,1995,0,0,0,0,0,0,0,0,0,0
261231,2,1,1995,0,0,0,0,0,0,0,0,0,0
261232,1,1,1995,17,17,17,17,17,17,17,17,17,17
261232,2,1,1995,0,0,0,0,0,0,0,0,0,0
261233,1,1,1995,0,0,0,0,0,0,0,0,0,0
261234,1,1,1995,0,0,0,0,0,0,0,0,0,0
261234,2,1,1995,0,0,0,0,0,0,0,0,0,0
261235,1,1,1995,0,0,0,0,0,12,0,0,0,0
261236,1,1,1995,0,0,0,0,0,10,0,0,14,0
261237,1,1,1995,2,2,2,2,2,2,2,2,2,2
261238,0,1,1995,0,0,0,0,0,0,0,0,0,0
261238,1,1,1995,0,0,0,0,0,0,0,0,0,0
261238,2,1,1995,0,0,0,0,0,0,0,0,0,0
261239,1,1,1995,0,0,0,0,0,0,0,0,0,0
261240,1,1,1995,0,0,0,0,0,0,0,0,0,0
261240,2,1,1995,0,0,0,0,0,0,0,0,0,0
261241,1,1,1995,0,0,0,0,0,0,0,0,0,0
261241,2,1,1995,0,0,0,0,0,0,0,0,0,0
261242,1,1,1995,0,0,0,0,0,0,0,4,0,0
261242,2,1,1995,0,0,0,0,26,0,22,0,16,0
261242,3,1,1995,0,0,0,0,0,0,0,0,0,0
261242,4,1,1995,0,0,0,0,0,0,0,0,0,0
261242,5,1,1995,0,0,0,0,0,0,0,0,0,0
261243,1,1,1995,12,12,12,12,12,12,12,12,12,12
261244,1,1,1995,4,4,4,4,4,4,4,4,4,4
261244,2,1,1995,0,0,0,0,0,0,0,0,0,0
261245,1,1,1995,0,0,0,0,0,0,0,0,0,0
261245,2,1,1995,0,0,0,0,0,0,0,0,0,0
261246,1,1,1995,0,0,0,0,0,0,0,0,0,0
261246,2,1,1995,0,0,0,0,0,0,0,0,0,0
261247,1,1,1995,0,0,0,0,0,0,0,0,0,0
261247,2,1,1995,0,0,0,0,0,0,0,0,0,0
261248,1,1,1995,1,1,1,1,1,1,1,1,1,1
261248,2,1,1995,0,0,0,0,0,0,10,0,20,0
261249,1,1,1995,0,0,0,0,0,0,0,0,0,0
261249,2,1,1995,0,0,0,0,0,0,0,0,0,0
261250,1,1,1995,0,0,0,0,0,0,0,0,0,0
261250,2,1,1995,0,0,0,0,0,0,0,0,0,0
261251,1,1,1995,11,11,11,11,11,11,11,11,11,11
261252,1,1,1995,13,4,10,0,19,14,3,28,14,7
261253,1,1,1995,7,7,7,7,7,7,7,7,7,7
261253,2,1,1995,18,18,18,18,18,18,18,18,18,18
261254,1,1,1995,0,0,0,0,0,0,0,0,0,0
261254,2,1,1995,0,0,0,0,0,0,0,0,2,0
261255,1,1,1995,0,0,0,0,0,0,0,0,0,0
261256,1,1,1995,12,12,12,12,12,12,12,12,12,12
261257,1,1,1995,0,0,0,0,0,0,0,0,0,0
261257,2,1,1995,0,0,0,0,0,0,0,0,0,0
261258,1,1,1995,0,0,0,0,0,0,0,0,0,0
261258,2,1,1995,0,0,0,0,0,0,0,0,0,0
261259,1,1,1995,0,0,0,0,0,0,0,0,0,0
261259,2,1,1995,0,0,0,0,0,0,0,0,0,0
261260,1,1,1995,6,6,6,6,6,6,6,6,6,6
261261,1,1,1995,0,0,0,0,0,0,0,0,0,0
261261,2,1,1995,0,0,0,0,0,0,0,0,0,0
261262,1,1,1995,0,0,0,0,0,0,0,0,0,0
261262,2,1,1995,0,0,0,0,0,0,0,0,0,0
261263,0,1,1995,0,0,27,0,0,39,0,0,15,21
261263,0,2,1995,0,0,0,0,0,0,0,0,0,0
261263,1,1,1995,28,0,12,12,17,8,7,19,13,12
261264,1,1,1995,0,0,0,0,0,0,0,0,0,0
261264,2,1,1995,2,2,2,2,2,2,2,2,2,2
261265,1,1,1995,0,0,0,0,0,0,0,0,0,0
261265,2,1,1995,0,0,0,0,0,0,0,0,0,0
261266,1,1,1995,0,0,0,0,0,0,0,0,0,0
261266,2,1,1995,0,0,0,0,0,0,0,0,0,0
261267,1,1,1995,0,0,0,0,0,0,0,0,0,0
261267,2,1,1995,0,0,0,0,0,0,0,0,0,0
261268,1,1,1995,15,15,15,15,15,15,15,15,15,15
261269,0,1,1995,0,0,0,0,0,0,0,0,0,14
261269,1,1,1995,0,0,0,0,0,0,0,0,0,0
261270,0,1,1995,0,18,0,10,0,11,0,0,0,0
261270,1,1,1995,15,15,15,15,15,15,15,15,15,15
261270,2,1,1995,0,0,0,0,0,0,0,0,0,0
261271,1,1,1995,0,0,0,0,0,0,0,0,0,0
261271,2,1,1995,0,0,0,0,0,0,0,0,0,0
261272,1,1,1995,18,18,18,18,18,18,18,18,18,18
261273,1,1,1995,0,0,0,0,0,0,0,0,0,0
261273,2,1,1995,0,0,0,0,0,0,0,0,0,0
261274,1,1,1995,2,2,2,2,2,2,2,2,2,2
261274,2,1,1995,0,0,0,0,0,0,0,0,0,0
261275,1,1,1995,0,0,0,0,0,0,0,0,0,10
261276,0,1,1995,0,0,0,0,0,0,0,0,7,0
261276,1,1,1995,0,0,0,0,0,0,0,0,0,0
261277,1,1,1995,0,0,0,0,0,0,0,0,0,0
261277,2,1,1995,0,9,0,13,0,12,0,0,0,0
261278,1,1,1995,0,0,0,0,0,0,0,0,0,0
261278,2,1,1995,0,0,0,0,0,0,0,0,0,0
261279,1,1,1995,6,6,6,6,6,6,6,6,6,6
261279,2,1,1995,0,0,0,0,0,0,0,0,0,0
261280,1,1,1995,0,0,0,0,0,0,0,0,0,0
261280,2,1,1995,0,12,0,0,0,0,0,0,0,0
261281,1,1,1995,0,0,0,0,0,0,0,0,0,0
261281,2,1,1995,0,4,0,0,0,0,0,0,0,0
261282,1,1,1995,0,0,0,0,0,0,0,0,0,0
261282,2,1,1995,0,0,0,0,0,0,0,0,0,0
261282,3,1,1995,0,0,0,0,0,0,0,0,0,0
261283,1,1,1995,0,0,0,0,0,0,0,0,0,0
261283,2,1,1995,0,0,0,0,0,0,0,0,0,0
261284,1,1,1995,0,0,0,0,0,0,0,0,0,0
261284,2,1,1995,14,14,14,14,14,14,14,14,14,14
261285,1,1,1995,23,23,23,23,23,23,23,23,23,23
261286,1,1,1995,0,0,0,0,0,0,0,0,0,0
261286,2,1,1995,0,0,0,0,0,0,0,0,0,0
261287,1,1,1995,0,0,0,0,0,0,0,0,0,0
261287,2,1,1995,0,0,0,0,0,0,0,0,0,0
261287,3,1,1995,0,0,0,0,0,0,0,0,0,0
261288,0,1,1995,0,0,0,0,0,0,0,0,0,0
261288,1,1,1995,0,0,0,0,0,0,0,0,0,0
261289,1,1,1995,0,0,0,0,0,0,0,0,0,0
261289,2,1,1995,0,0,0,0,0,0,0,0,0,0
261290,1,1,1995,19,19,19,19,19,19,19,19,19,19
261291,0,1,1995,0,0,0,0,0,0,30,0,0,0
261291,1,1,1995,0,0,0,0,0,0,0,0,0,0
261292,0,1,1995,0,12,0,0,0,0,0,0,0,0
261292,1,1,1995,21,21,21,21,21,21,21,21,21,21
261293,1,1,1995,21,21,21,21,21,21,21,21,21,21
261294,1,1,1995,0,0,0,0,0,0,0,0,0,0
261294,2,1,1995,0,13,0,0,0,0,0,0,0,0
261295,1,1,1995,0,0,0,0,0,0,0,0,0,0
261296,0,1,1995,3,3,3,3,3,3,3,3,3,3
261296,1,1,1995,15,15,15,15,15,15,15,15,15,15
261297,0,1,1995,0,0,0,18,18,0,0,26,0,13
261297,1,1,1995,0,0,0,0,0,0,0,0,0,0
261298,1,1,1995,13,35,17,6,22,29,10,26,21,27
261299,1,1,1995,0,0,0,0,0,0,10,0,0,0
261300,1,1,1995,0,0,0,0,0,0,0,0,0,0
261300,2,1,1995,0,0,0,0,0,0,0,0,0,0
261301,0,1,1995,0,0,0,0,0,0,0,0,0,0
261301,1,1,1995,0,0,0,0,0,0,0,0,0,0
261302,0,1,1995,19,19,19,19,19,19,19,19,19,19
261302,1,1,1995,0,9,5,23,0,12,13,17,13,0
261303,0,1,1995,0,0,0,0,0,0,0,0,0,0
261303,1,1,1995,0,0,0,0,0,0,0,0,0,0
261304,1,1,1995,0,0,0,0,0,19,0,0,0,0
261304,2,1,1995,0,0,0,0,0,0,0,0,0,0
261305,1,1,1995,0,0,0,0,0,0,31,0,0,14
261305,2,1,1995,0,0,0,0,0,0,0,0,0,0
261306,1,1,1995,0,0,0,0,0,0,0,0,0,0
261306,2,1,1995,0,0,0,0,0,0,0,0,0,0
261307,0,1,1995,0,0,0,0,0,0,0,32,0,0
261307,1,1,1995,0,0,0,0,0,0,0,0,0,0
261308,1,1,1995,0,0,0,0,0,0,0,0,0,0
261308,2,1,1995,0,0,0,0,0,0,0,0,0,0
261309,1,1,1995,0,0,0,0,0,0,0,0,0,0
261309,2,1,1995,0,0,0,0,0,0,0,0,0,0
261310,1,1,1995,0,0,0,0,0,0,0,0,0,0
261311,1,1,1995,12,0,9,42,0,0,28,0,0,36
261311,2,1,1995,0,0,0,49,0,0,0,0,0,0
261312,0,1,1995,24,0,0,0,10,21,0,0,9,0
261312,0,2,1995,0,0,0,0,0,0,0,0,0,0
261312,1,1,1995,0,0,0,0,0,0,0,0,0,0
261312,2,1,1995,0,0,0,0,0,0,0,0,0,0
261313,1,1,1995,0,0,0,0,0,0,0,0,0,0
261313,2,1,1995,0,0,29,0,0,0,0,0,0,0
261314,1,1,1995,0,0,0,0,0,0,0,0,0,0
261314,2,1,1995,0,0,0,0,0,0,0,0,0,0
261315,1,1,1995,21,21,21,21,21,21,21,21,21,21
261315,2,1,1995,0,0,0,0,0,0,0,0,0,0
261316,1,1,1995,0,0,0,0,9,12,7,0,0,0
261316,2,1,1995,0,16,19,0,0,0,6,28,0,0
261317,1,1,1995,22,14,14,0,19,24,11,0,41,0
261317,2,1,1995,0,0,0,0,0,0,0,0,0,0
261318,0,1,1995,14,0,0,0,0,0,0,0,0,0
261318,1,1,1995,0,0,0,0,0,0,0,0,0,0
261319,1,1,1995,0,0,0,0,0,0,15,0,0,0
261320,0,1,1995,0,0,0,0,0,0,0,0,0,0
261320,1,1,1995,0,0,0,0,0,0,0,0,0,0
261321,0,1,1995,24,24,24,24,24,24,24,24,24,24
261321,1,1,1995,0,0,0,0,0,0,0,0,0,0
261322,1,1,1995,21,0,12,25,13,0,0,0,8,13
261322,2,1,1995,0,0,4,6,0,0,0,0,0,0
261323,1,1,1995,14,9,0,0,0,0,0,0,0,0
261323,2,1,1995,10,9,12,0,17,6,16,0,11,0
261324,0,1,1995,24,9,11,20,37,6,18,4,19,9
261324,1,1,1995,18,15,18,13,25,14,13,14,23,20
261325,1,1,1995,0,0,0,0,0,0,0,0,0,0
261325,2,1,1995,0,0,0,0,0,0,0,0,0,0
261326,1,1,1995,0,0,0,0,0,0,0,0,0,0
261326,2,1,1995,0,0,0,0,0,0,0,0,0,0
261326,3,1,1995,0,0,0,0,0,0,0,0,0,0
261327,1,1,1995,0,0,0,0,0,0,0,0,0,0
261327,2,1,1995,14,14,14,14,14,14,14,14,14,14
261328,1,1,1995,7,0,0,0,0,0,0,0,0,0
261329,0,1,1995,26,0,10,11,0,22,25,6,39,20
261329,1,1,1995,0,0,0,0,0,0,0,0,0,0
261330,1,1,1995,0,0,9,32,9,15,19,20,17,10
261331,1,1,1995,31,36,17,0,0,0,15,0,7,0
261331,2,1,1995,0,0,0,0,0,0,0,0,0,14
261332,0,1,1995,0,0,0,0,0,0,0,0,0,0
261332,1,1,1995,0,0,0,0,0,0,0,21,0,0
261333,1,1,1995,0,0,0,0,0,0,0,0,0,0
261333,2,1,1995,13,13,13,13,13,13,13,13,13,13
261334,0,1,1995,0,0,0,0,0,0,0,0,0,0
261334,1,1,1995,0,0,0,0,0,0,0,0,0,0
261335,1,1,1995,0,0,0,0,0,0,0,0,0,0
261335,2,1,1995,0,0,0,0,0,0,0,0,0,0
261336,1,1,1995,0,0,0,0,0,0,0,0,0,0
261337,1,1,1995,0,0,0,0,0,0,0,0,0,0
261338,1,1,1995,0,0,0,15,0,0,0,0,0,18
261339,1,1,1995,0,0,0,0,0,0,0,0,0,0
261339,2,1,1995,0,0,0,0,0,0,0,0,0,0
261339,3,1,1995,0,0,0,0,0,0,0,0,0,0
261339,4,1,1995,0,0,0,0,0,0,0,0,0,0
261341,1,1,1995,0,0,0,0,0,0,0,0,0,0
261341,2,1,1995,0,0,0,0,0,0,0,0,0,11
261342,1,1,1995,7,0,0,0,0,0,14,0,0,0
261342,2,1,1995,0,0,0,0,0,0,0,0,0,0
261343,0,1,1995,0,0,0,0,0,0,0,0,0,0
261343,1,1,1995,0,0,0,0,0,0,0,0,0,0
261344,1,1,1995,8,8,8,8,8,8,8,8,8,8
261345,1,1,1995,0,0,0,0,0,0,0,0,0,0
261346,1,1,1995,0,9,12,0,3,2,0,19,28,15
261346,2,1,1995,0,0,0,8,0,0,0,0,0,0
261347,1,1,1995,0,0,0,0,0,0,0,0,0,0
261347,2,1,1995,0,0,0,0,0,0,0,0,0,0
261348,1,1,1995,0,0,0,0,0,0,0,0,0,0
261348,2,1,1995,0,0,0,0,0,0,0,0,0,0
261349,0,1,1995,0,0,0,0,0,0,0,0,0,0
261349,1,1,1995,0,0,0,0,0,0,0,0,0,0
261350,1,1,1995,0,0,0,0,0,0,0,0,0,0
261350,2,1,1995,0,0,0,0,0,0,0,0,0,0
261351,0,1,1995,0,19,0,0,6,0,19,15,14,21
261351,1,1,1995,23,0,0,0,0,0,0,0,0,0
261352,1,1,1995,0,0,0,16,19,22,10,18,8,14
261353,1,1,1995,20,20,20,20,20,20,20,20,20,20
261354,1,1,1995,0,0,0,0,0,0,0,0,0,0
261355,1,1,1995,5,5,5,5,5,5,5,5,5,5
261355,2,1,1995,0,0,0,0,0,0,0,0,0,0
261356,0,1,1995,35,27,28,18,29,3,15,20,15,9
261356,1,1,1995,0,0,0,0,0,0,0,0,0,0
261357,1,1,1995,0,0,0,0,0,0,0,0,0,0
261357,2,1,1995,0,0,0,0,0,0,0,0,0,0
261358,1,1,1995,18,18,18,18,18,18,18,18,18,18
261359,1,1,1995,49,49,49,49,49,49,49,49,49,49
261360,1,1,1995,18,18,18,18,18,18,18,18,18,18
261361,1,1,1995,0,0,0,0,0,0,0,0,0,0
261361,2,1,1995,0,0,0,0,0,0,0,0,0,0
261362,1,1,1995,0,0,0,0,0,0,0,0,0,0
261362,2,1,1995,0,0,0,0,0,0,0,0,0,0
261363,1,1,1995,29,29,29,29,29,29,29,29,29,29
261363,2,1,1995,0,0,0,0,0,0,0,0,0,0
261364,1,1,1995,0,16,0,0,0,0,0,0,0,0
261364,2,1,1995,0,7,0,0,0,0,0,0,0,0
261365,1,1,1995,13,11,13,16,9,15,0,8,11,26
261366,1,1,1995,0,0,0,0,0,0,0,0,0,0
261367,1,1,1995,15,15,15,15,15,15,15,15,15,15
261368,0,1,1995,9,27,16,16,32,7,21,0,0,19
261368,1,1,1995,0,0,0,0,0,0,0,0,0,0
261369,0,1,1995,0,0,0,0,0,0,0,0,0,0
261369,1,1,1995,0,0,0,0,0,0,0,0,0,0
261370,1,1,1995,0,0,0,0,0,0,0,0,0,0
261371,1,1,1995,0,15,18,35,0,0,0,0,11,0
261372,1,1,1995,0,0,17,0,0,0,0,0,0,0
261372,2,1,1995,0,0,25,0,0,0,8,0,0,11
261374,1,1,1995,9,14,0,10,11,19,0,6,26,18
261375,0,1,1995,0,0,0,0,0,0,0,0,0,0
261375,1,1,1995,0,0,0,0,0,0,0,0,0,0
261376,1,1,1995,0,0,0,0,0,0,0,0,0,0
261376,2,1,1995,0,0,0,0,0,0,0,0,0,0
261377,1,1,1995,0,0,0,0,0,0,0,0,0,0
261378,0,1,1995,0,23,0,0,0,19,0,0,45,0
261378,1,1,1995,11,11,11,11,11,11,11,11,11,11
261379,1,1,1995,22,22,22,22,22,22,22,22,22,22
261380,1,1,1995,28,28,28,28,28,28,28,28,28,28
261381,1,1,1995,0,3,0,0,0,0,0,0,21,0
261382,1,1,1995,0,0,0,0,21,16,0,0,0,0
261383,0,1,1995,0,0,0,0,7,14,27,3,16,0
261383,1,1,1995,0,0,0,0,0,0,0,0,0,0
261384,1,1,1995,0,0,0,0,0,0,0,0,0,0
261385,1,1,1995,0,0,0,0,0,0,0,0,0,0
261385,2,1,1995,0,0,0,0,0,0,0,0,0,0
261386,1,1,1995,0,0,0,0,0,0,0,0,0,0
261386,2,1,1995,0,0,0,0,0,0,0,0,0,0
261387,1,1,1995,24,24,24,24,24,24,24,24,24,24
261387,2,1,1995,0,0,0,0,0,0,0,0,0,0
261388,0,1,1995,31,31,31,31,31,31,31,31,31,31
261388,1,1,1995,0,0,0,0,0,12,0,0,0,0
261389,1,1,1995,0,0,0,0,0,0,0,0,0,0
261390,1,1,1995,0,0,0,0,0,0,0,0,0,0
261391,1,1,1995,0,0,0,0,0,0,0,0,0,0
261392,1,1,1995,0,0,0,0,0,0,0,0,0,0
261393,0,1,1995,38,38,38,38,38,38,38,38,38,38
261393,1,1,1995,0,0,0,0,17,9,0,0,11,0
261394,1,1,1995,0,0,0,0,0,0,0,0,0,0
261394,2,1,1995,0,0,0,0,0,0,0,0,0,0
261395,1,1,1995,20,15,20,13,11,15,17,24,16,22
261396,1,1,1995,0,0,0,0,0,0,0,0,0,2
261396,2,1,1995,0,0,0,0,0,0,0,0,0,0
261397,1,1,1995,0,0,0,0,0,0,0,0,0,0
261397,2,1,1995,16,15,12,9,17,26,7,14,22,10
261398,1,1,1995,0,0,0,0,0,0,0,0,0,0
261398,2,1,1995,9,0,0,0,0,0,0,0,0,0
270001,1,1,1995,16,16,16,16,16,16,16,16,16,16
270001,2,1,1995,0,0,0,0,0,0,0,0,0,0
270002,1,1,1995,0,0,0,0,0,0,0,0,0,0
270002,2,1,1995,17,17,17,17,17,17,17,17,17,17
270003,1,1,1995,5,5,5,5,5,5,5,5,5,5
270004,1,1,1995,0,0,0,0,0,0,0,0,0,0
270004,2,1,1995,0,0,0,0,0,0,0,0,0,0
270005,1,1,1995,2,0,0,0,0,0,0,0,0,0
270005,2,1,1995,0,0,0,0,0,0,0,0,0,0
270006,1,1,1995,0,0,0,0,0,0,0,0,0,0
270006,2,1,1995,0,0,0,0,0,0,0,0,0,0
270007,1,1,1995,0,0,0,0,0,0,0,0,0,0
270007,2,1,1995,0,0,0,0,0,0,0,0,0,0
270008,1,1,1995,0,0,0,0,0,0,0,0,0,0
270009,1,1,1995,0,0,0,0,0,0,0,0,0,0
270009,2,1,1995,0,0,0,0,0,0,0,0,0,0
270010,1,1,1995,29,29,29,29,29,29,29,29,29,29
270011,1,1,1995,28,28,28,28,28,28,28,28,28,28
270012,1,1,1995,0,0,0,0,0,0,0,0,0,0
270012,2,1,1995,0,0,0,0,0,0,0,0,0,0
270013,1,1,1995,0,0,0,0,0,0,0,0,0,0
270014,1,1,1995,0,0,0,0,0,0,0,0,0,0
270014,2,1,1995,0,0,0,0,0,0,0,0,0,0
270015,1,1,1995,20,20,20,20,20,20,20,20,20,20
270016,1,1,1995,0,0,0,0,0,0,0,0,0,0
270017,1,1,1995,0,0,0,0,0,0,0,0,0,0
270017,2,1,1995,0,0,0,0,0,0,0,0,0,0
270018,1,1,1995,0,0,0,0,0,0,0,0,0,0
270018,2,1,1995,0,0,0,0,0,0,0,0,0,0
270019,1,1,1995,0,0,0,0,0,0,0,0,19,0
270019,2,1,1995,0,0,0,0,0,0,0,0,0,0
270020,0,1,1995,9,9,9,9,9,9,9,9,9,9
270020,1,1,1995,0,0,0,0,0,0,0,0,0,0
270021,1,1,1995,0,0,0,0,0,0,0,0,0,0
270022,1,1,1995,15,15,15,15,15,15,15,15,15,15
270022,2,1,1995,0,0,0,0,0,0,0,0,0,0
270023,0,1,1995,0,0,0,0,0,0,0,0,0,0
