ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
480844,2,1,1990,0,0,0,0,0,0,0,0,0,0
480846,1,1,1990,23,23,23,23,23,23,23,23,23,23
480847,1,1,1990,30,30,30,30,30,30,30,30,30,30
480847,2,1,1990,0,0,21,20,0,0,3,0,25,0
480847,3,1,1990,0,0,0,0,0,0,7,0,0,0
480847,4,1,1990,0,0,0,0,14,0,0,13,0,14
480848,1,1,1990,15,15,15,15,15,15,15,15,15,15
480849,0,1,1990,22,22,22,22,22,22,22,22,22,22
480849,1,1,1990,21,21,21,21,21,21,21,21,21,21
480850,1,1,1990,17,17,17,17,17,17,17,17,17,17
480850,2,1,1990,0,0,0,0,0,0,0,10,0,0
480851,1,1,1990,20,20,20,20,20,20,20,20,20,20
480852,1,1,1990,0,0,0,0,0,0,0,0,0,0
480853,1,1,1990,10,10,10,10,10,10,10,10,10,10
480853,2,1,1990,0,0,0,0,0,0,0,0,0,0
480854,1,1,1990,21,21,21,21,21,21,21,21,21,21
480855,1,1,1990,18,12,14,5,7,0,7,17,0,0
480855,2,1,1990,7,11,0,0,19,0,0,5,0,7
480856,1,1,1990,16,16,16,16,16,16,16,16,16,16
480856,2,1,1990,0,0,0,0,0,0,0,0,0,0
480857,1,1,1990,1,1,1,1,1,1,1,1,1,1
480858,1,1,1990,12,12,12,12,12,12,12,12,12,12
480859,0,1,1990,0,0,0,0,0,0,0,0,0,0
480859,1,1,1990,0,0,0,0,0,0,0,15,0,0
480860,1,1,1990,26,26,26,26,26,26,26,26,26,26
480861,1,1,1990,4,4,4,4,4,4,4,4,4,4
480861,2,1,1990,10,10,10,10,10,10,10,10,10,10
480862,1,1,1990,17,17,17,17,17,17,17,17,17,17
480862,2,1,1990,15,30,12,0,0,16,19,0,0,0
480863,0,1,1990,25,25,25,25,25,25,25,25,25,25
480863,1,1,1990,7,7,7,7,7,7,7,7,7,7
480864,1,1,1990,0,0,0,0,0,0,0,0,0,0
480865,1,1,1990,0,0,0,0,0,0,0,0,0,7
480865,2,1,1990,0,0,0,0,0,0,0,0,0,0
480866,1,1,1990,32,32,32,32,32,32,32,32,32,32
480867,1,1,1990,0,0,0,0,0,0,0,0,0,0
480868,1,1,1990,16,19,14,26,12,25,15,32,20,5
480868,2,1,1990,0,0,17,0,0,0,0,0,0,3
480869,1,1,1990,7,0,0,0,0,0,0,0,0,8
480870,1,1,1990,0,0,0,0,0,0,0,0,0,0
480870,2,1,1990,2,0,13,0,0,16,0,30,0,24
480871,1,1,1990,0,0,0,0,11,0,0,9,0,12
480871,2,1,1990,5,17,13,0,0,0,0,0,0,0
480871,3,1,1990,0,0,0,0,0,0,0,0,0,0
480872,1,1,1990,22,22,22,22,22,22,22,22,22,22
480873,1,1,1990,0,0,0,0,0,0,0,0,0,0
480873,2,1,1990,0,0,0,0,0,0,0,0,0,0
480873,3,1,1990,0,0,0,0,0,0,0,0,0,0
480874,0,1,1990,0,0,0,0,0,0,0,0,0,0
480874,1,1,1990,10,10,10,10,10,10,10,10,10,10
480875,1,1,1990,29,29,29,29,29,29,29,29,29,29
480876,1,1,1990,23,23,23,23,23,23,23,23,23,23
480877,1,1,1990,16,16,16,16,16,16,16,16,16,16
480877,2,1,1990,4,11,0,0,0,0,17,0,0,0
480878,1,1,1990,0,0,0,0,0,0,0,6,0,0
480879,1,1,1990,5,5,5,5,5,5,5,5,5,5
480880,1,1,1990,0,0,0,0,0,0,0,0,0,0
480880,2,1,1990,16,21,0,15,37,8,0,21,29,14
480880,3,1,1990,0,0,0,0,0,0,0,0,0,0
480881,0,1,1990,0,0,0,0,0,0,0,0,0,0
480881,2,1,1990,7,7,7,7,7,7,7,7,7,7
480882,1,1,1990,15,15,15,15,15,15,15,15,15,15
480883,1,1,1990,29,29,29,29,29,29,29,29,29,29
480884,1,1,1990,0,0,0,0,0,0,0,0,0,0
480884,2,1,1990,0,0,25,7,0,0,0,0,0,0
480885,1,1,1990,13,13,13,13,13,13,13,13,13,13
480886,0,1,1990,0,0,19,0,0,0,0,0,0,0
480886,1,1,1990,3,3,3,3,3,3,3,3,3,3
480887,0,1,1990,0,0,0,0,0,0,0,0,9,0
480887,1,1,1990,0,0,0,0,0,11,0,0,0,0
480888,1,1,1990,28,28,28,28,28,28,28,28,28,28
480889,1,1,1990,18,18,18,18,18,18,18,18,18,18
480890,1,1,1990,0,0,0,0,0,0,0,0,0,0
480890,2,1,1990,0,0,0,0,0,0,0,0,0,0
480891,1,1,1990,0,0,0,0,0,0,0,0,0,0
480891,2,1,1990,12,0,0,0,4,0,16,0,19,0
480892,1,1,1990,24,24,24,24,24,24,24,24,24,24
480893,1,1,1990,0,8,0,0,0,0,10,0,0,0
480894,1,1,1990,0,0,19,0,30,11,0,22,0,0
480894,2,1,1990,11,11,11,11,11,11,11,11,11,11
480895,1,1,1990,8,8,8,8,8,8,8,8,8,8
480896,1,1,1990,4,4,4,4,4,4,4,4,4,4
480897,1,1,1990,0,0,0,0,0,0,0,0,0,0
480897,2,1,1990,0,0,0,0,0,0,0,0,0,0
480898,1,1,1990,0,0,18,0,20,0,2,0,0,8
480899,1,1,1990,0,0,0,0,0,0,0,0,4,0
480900,1,1,1990,0,0,0,0,0,0,0,0,0,0
480901,1,1,1990,0,0,5,0,0,0,0,0,0,0
480901,2,1,1990,23,23,23,23,23,23,23,23,23,23
480902,0,1,1990,0,0,0,0,0,0,0,0,0,0
480902,1,1,1990,0,0,0,0,0,0,0,0,4,0
480903,1,1,1990,14,14,14,14,14,14,14,14,14,14
480903,2,1,1990,24,24,24,24,24,24,24,24,24,24
480904,1,1,1990,26,0,20,0,0,0,13,0,0,0
480905,1,1,1990,0,12,0,0,0,0,0,0,0,0
480905,2,1,1990,0,0,0,0,0,0,0,0,0,0
480906,1,1,1990,24,24,24,24,24,24,24,24,24,24
480907,1,1,1990,13,13,13,13,13,13,13,13,13,13
480907,2,1,1990,15,6,0,13,0,7,0,8,11,17
480908,1,1,1990,27,27,27,27,27,27,27,27,27,27
480909,1,1,1990,24,24,24,24,24,24,24,24,24,24
480910,1,1,1990,16,11,16,0,17,9,19,0,0,16
480911,1,1,1990,0,0,0,0,0,0,0,0,0,0
480911,2,1,1990,25,25,25,25,25,25,25,25,25,25
480912,1,1,1990,4,4,4,4,4,4,4,4,4,4
480913,1,1,1990,13,13,13,13,13,13,13,13,13,13
480914,1,1,1990,0,0,0,0,0,0,0,0,0,0
480914,2,1,1990,0,0,0,0,0,0,0,0,0,0
480915,1,1,1990,0,0,0,0,0,0,3,0,17,0
480915,2,1,1990,0,0,0,0,0,0,0,0,0,0
480916,1,1,1990,25,25,25,25,25,25,25,25,25,25
480916,2,1,1990,0,0,0,0,0,0,0,0,0,0
480917,1,1,1990,15,21,19,7,28,13,15,14,19,10
480918,1,1,1990,26,8,15,0,8,3,17,0,6,22
480919,1,1,1990,0,0,0,0,0,14,0,0,0,0
480920,1,1,1990,28,0,0,12,0,20,9,0,26,0
480920,2,1,1990,0,0,0,0,0,0,0,0,0,0
480921,1,1,1990,5,5,5,5,5,5,5,5,5,5
480921,2,1,1990,0,0,0,0,0,0,0,0,0,0
480922,0,1,1990,0,0,0,0,0,0,0,0,0,0
480922,1,1,1990,20,20,20,20,20,20,20,20,20,20
480923,0,1,1990,0,0,0,0,0,0,0,0,0,0
480923,1,1,1990,0,9,0,0,7,0,0,13,9,0
480924,0,1,1990,0,0,0,0,0,0,0,0,0,0
480924,1,1,1990,9,9,9,9,9,9,9,9,9,9
480925,1,1,1990,0,0,0,0,0,13,0,0,0,3
480926,1,1,1990,21,21,21,21,21,21,21,21,21,21
480926,2,1,1990,33,33,33,33,33,33,33,33,33,33
480927,0,1,1990,0,0,0,0,0,0,0,0,0,0
480927,1,1,1990,0,0,0,0,13,0,0,0,0,0
480928,1,1,1990,0,0,0,0,0,3,0,0,0,0
480928,2,1,1990,14,14,14,14,14,14,14,14,14,14
480929,1,1,1990,0,0,0,0,0,14,0,0,0,0
480930,1,1,1990,11,12,0,12,0,0,0,0,0,17
480930,2,1,1990,0,0,0,0,0,0,0,10,0,0
480930,3,1,1990,21,0,5,4,14,0,0,0,0,0
480931,1,1,1990,13,13,13,13,13,13,13,13,13,13
480931,2,1,1990,17,0,0,0,0,0,0,0,20,0
480932,1,1,1990,11,0,9,0,0,15,0,0,0,9
480932,2,1,1990,0,0,0,0,0,0,0,0,0,0
480933,1,1,1990,26,26,26,26,26,26,26,26,26,26
480933,2,1,1990,9,9,9,9,9,9,9,9,9,9
480934,1,1,1990,22,0,0,0,0,18,0,0,0,0
480935,1,1,1990,0,0,0,0,8,0,0,0,0,0
480935,2,1,1990,21,21,21,21,21,21,21,21,21,21
480936,1,1,1990,0,0,0,0,0,0,0,0,0,0
480936,2,1,1990,0,0,0,0,0,0,0,0,0,0
480937,1,1,1990,27,27,27,27,27,27,27,27,27,27
480937,2,1,1990,0,0,0,0,0,0,0,0,0,0
480938,1,1,1990,0,0,0,0,0,8,10,0,0,0
480939,1,1,1990,0,3,0,0,0,0,24,0,0,0
480939,2,1,1990,0,0,0,0,0,0,0,0,0,0
480940,1,1,1990,0,0,8,0,0,0,8,0,0,16
480940,2,1,1990,13,14,0,0,12,0,0,0,20,0
480941,1,1,1990,0,0,0,0,0,0,0,29,0,0
480942,1,1,1990,22,22,22,22,22,22,22,22,22,22
480943,1,1,1990,15,15,15,15,15,15,15,15,15,15
480943,2,1,1990,0,0,0,27,0,0,0,0,0,0
480944,1,1,1990,18,19,21,22,20,22,25,15,14,20
480945,1,1,1990,18,18,18,18,18,18,18,18,18,18
480946,1,1,1990,18,18,18,18,18,18,18,18,18,18
480946,2,1,1990,0,11,0,0,0,0,0,10,0,0
480947,1,1,1990,20,20,20,20,20,20,20,20,20,20
480948,0,1,1990,0,0,0,0,0,0,0,0,0,0
480948,1,1,1990,0,0,0,0,0,0,0,0,0,0
480949,1,1,1990,0,0,0,0,2,0,0,0,0,0
480949,2,1,1990,0,0,0,0,0,0,12,0,0,0
480950,0,1,1990,0,0,0,0,0,0,0,0,0,0
480950,1,1,1990,0,0,0,0,0,0,0,0,0,0
480951,1,1,1990,0,18,0,0,0,0,7,11,0,8
480952,1,1,1990,9,9,9,9,9,9,9,9,9,9
480953,0,1,1990,41,41,41,41,41,41,41,41,41,41
480953,1,1,1990,13,0,7,0,17,0,0,0,9,0
480954,1,1,1990,6,0,0,0,0,0,0,0,0,0
480954,2,1,1990,0,0,0,0,0,0,0,0,0,0
480955,1,1,1990,6,6,6,6,6,6,6,6,6,6
480956,1,1,1990,0,0,0,0,0,0,0,0,0,0
480956,2,1,1990,0,0,0,0,0,0,0,0,0,0
480957,1,1,1990,17,17,17,17,17,17,17,17,17,17
480958,0,1,1990,0,0,0,0,0,0,0,0,0,0
480958,1,1,1990,0,0,0,0,9,0,0,0,0,0
480959,1,1,1990,15,15,15,15,15,15,15,15,15,15
480960,1,1,1990,21,21,21,21,21,21,21,21,21,21
480961,1,1,1990,0,0,0,0,0,0,0,0,0,0
480962,1,1,1990,12,12,12,12,12,12,12,12,12,12
480962,2,1,1990,0,11,0,0,0,0,0,0,0,0
480963,1,1,1990,17,0,0,0,0,0,0,17,0,0
480963,2,1,1990,0,9,0,0,0,0,0,0,0,0
480964,1,1,1990,0,0,0,0,0,0,0,0,0,0
480964,2,1,1990,26,26,26,26,26,26,26,26,26,26
480965,0,1,1990,0,0,0,0,0,0,0,0,0,0
480965,1,1,1990,0,0,0,0,0,0,0,0,4,0
480966,1,1,1990,0,0,0,0,0,0,0,0,0,0
480966,2,1,1990,16,16,16,16,16,16,16,16,16,16
480966,3,1,1990,0,0,0,0,0,0,0,0,22,11
480967,1,1,1990,15,26,24,11,6,0,0,9,2,13
480968,1,1,1990,0,0,0,25,0,0,0,0,0,0
480969,1,1,1990,18,18,18,18,18,18,18,18,18,18
480969,2,1,1990,21,21,21,21,21,21,21,21,21,21
480970,1,1,1990,0,0,0,0,0,0,0,0,0,0
480970,2,1,1990,20,20,20,20,20,20,20,20,20,20
480971,1,1,1990,27,27,27,27,27,27,27,27,27,27
480972,1,1,1990,2,2,2,2,2,2,2,2,2,2
480973,1,1,1990,19,19,19,19,19,19,19,19,19,19
480974,0,1,1990,0,0,0,0,0,0,0,0,0,0
480974,1,1,1990,0,0,0,0,0,0,0,0,0,0
480974,2,1,1990,0,0,0,0,0,0,0,0,0,0
480975,1,1,1990,12,12,12,12,12,12,12,12,12,12
480976,1,1,1990,14,14,14,14,14,14,14,14,14,14
480977,1,1,1990,29,29,29,29,29,29,29,29,29,29
480977,2,1,1990,0,0,0,0,0,0,0,0,0,0
480978,1,1,1990,0,0,0,0,0,0,0,0,0,0
480979,1,1,1990,16,16,16,16,16,16,16,16,16,16
480980,0,1,1990,0,0,0,0,0,0,0,0,0,0
480980,1,1,1990,0,0,0,0,0,0,0,0,0,0
480981,0,1,1990,19,35,0,18,17,38,0,0,0,0
480981,0,2,1990,0,0,0,43,0,0,12,0,0,14
480981,1,1,1990,0,0,10,0,0,0,0,0,0,0
480981,2,1,1990,0,0,0,0,0,0,0,0,0,0
480982,0,1,1990,1,1,1,1,1,1,1,1,1,1
480982,1,1,1990,21,0,0,0,0,12,0,0,0,0
480983,1,1,1990,0,0,0,0,0,0,0,0,0,0
480984,1,1,1990,0,0,0,0,11,0,0,0,0,0
480984,2,1,1990,0,0,0,0,0,0,0,0,0,0
480985,1,1,1990,12,10,7,3,0,18,0,6,15,11
480985,2,1,1990,0,10,0,0,0,0,0,0,0,0
480986,1,1,1990,20,20,20,20,20,20,20,20,20,20
480986,2,1,1990,0,0,0,0,0,0,0,0,0,0
480987,0,1,1990,17,34,0,21,12,0,15,14,0,17
480987,0,2,1990,0,0,0,13,17,0,0,19,0,0
480987,0,3,1990,12,7,0,13,13,0,0,0,0,3
480987,1,1,1990,0,0,0,0,0,0,0,0,0,0
480988,1,1,1990,22,11,0,0,0,0,13,0,19,0
480988,2,1,1990,0,13,13,12,39,0,0,0,9,18
480989,1,1,1990,0,0,0,0,3,0,0,0,0,0
480989,2,1,1990,0,0,0,0,0,0,0,0,0,0
480990,1,1,1990,20,20,20,20,20,20,20,20,20,20
480990,2,1,1990,0,0,21,0,7,0,0,22,0,14
480991,1,1,1990,0,20,0,9,0,0,0,7,14,21
480992,1,1,1990,21,21,21,21,21,21,21,21,21,21
480993,1,1,1990,0,0,0,0,0,0,0,0,0,0
480993,2,1,1990,0,0,0,0,0,0,0,0,0,0
480994,0,1,1990,0,44,19,0,12,17,8,17,18,23
480994,0,2,1990,19,15,18,22,40,9,19,29,11,20
480994,1,1,1990,0,0,0,0,0,4,0,0,0,10
480995,1,1,1990,18,18,18,18,18,18,18,18,18,18
480995,2,1,1990,19,9,6,0,17,0,0,0,0,6
480996,1,1,1990,13,13,13,13,13,13,13,13,13,13
480997,1,1,1990,0,0,0,0,0,0,0,0,0,0
480997,2,1,1990,0,0,14,0,0,12,0,0,0,0
480998,1,1,1990,22,22,22,22,22,22,22,22,22,22
480999,0,1,1990,20,20,20,20,20,20,20,20,20,20
480999,1,1,1990,0,0,0,0,15,0,0,0,26,22
481000,1,1,1990,0,0,0,0,0,0,0,0,0,0
481000,2,1,1990,0,0,0,0,0,0,0,0,0,0
481001,1,1,1990,0,0,0,0,0,0,0,0,0,0
481001,2,1,1990,27,27,27,27,27,27,27,27,27,27
481002,1,1,1990,6,0,11,16,17,16,5,9,26,21
481003,0,1,1990,49,49,49,49,49,49,49,49,49,49
481003,1,1,1990,0,0,0,0,0,0,0,0,0,0
481004,1,1,1990,1,1,1,1,1,1,1,1,1,1
481004,2,1,1990,0,0,0,0,0,0,0,13,0,0
481005,1,1,1990,11,11,11,11,11,11,11,11,11,11
481005,2,1,1990,22,22,22,22,22,22,22,22,22,22
481006,0,1,1990,0,0,0,0,0,0,0,0,0,0
481006,1,1,1990,0,0,23,0,0,0,0,9,0,0
481007,1,1,1990,10,10,10,10,10,10,10,10,10,10
481007,2,1,1990,0,0,0,0,0,0,0,0,0,0
481008,1,1,1990,8,0,10,0,0,0,0,0,0,0
481008,2,1,1990,0,0,0,0,0,0,0,0,0,0
481009,0,1,1990,14,14,14,14,14,14,14,14,14,14
481009,1,1,1990,11,15,15,0,28,0,2,0,0,0
481010,1,1,1990,15,0,21,0,0,15,0,0,0,0
481010,2,1,1990,0,0,0,0,0,0,0,0,0,0
481011,1,1,1990,14,19,17,15,7,13,5,0,9,23
481012,0,1,1990,9,0,39,0,13,10,0,29,14,0
481012,1,1,1990,0,0,0,0,0,0,0,0,0,0
481012,2,1,1990,0,0,0,0,0,0,0,0,0,0
481013,1,1,1990,0,0,0,0,0,0,0,0,0,0
481013,2,1,1990,0,0,0,0,0,0,0,0,0,0
481014,1,1,1990,22,22,22,22,22,22,22,22,22,22
481014,2,1,1990,0,0,0,0,0,0,0,0,12,0
481014,3,1,1990,0,0,0,0,0,4,0,0,0,0
481015,1,1,1990,0,0,0,0,0,0,0,9,0,0
481015,2,1,1990,0,0,11,0,0,0,0,0,0,0
481016,1,1,1990,33,33,33,33,33,33,33,33,33,33
481017,1,1,1990,20,20,22,33,28,24,19,22,25,16
481018,1,1,1990,0,0,0,0,0,0,0,23,6,0
481018,2,1,1990,21,21,21,21,21,21,21,21,21,21
481019,1,1,1990,0,0,0,0,0,0,0,0,0,0
481020,1,1,1990,7,7,7,7,7,7,7,7,7,7
481020,2,1,1990,0,0,0,0,0,0,0,25,12,0
481020,3,1,1990,0,0,0,11,0,0,10,0,0,0
481021,1,1,1990,0,0,12,0,0,15,0,23,0,0
481021,2,1,1990,0,0,0,0,0,0,0,0,0,0
481022,0,1,1990,14,14,14,14,14,14,14,14,14,14
481022,1,1,1990,14,6,0,0,0,6,16,0,0,0
481023,0,1,1990,20,20,20,20,20,20,20,20,20,20
481023,1,1,1990,0,24,33,19,0,8,18,18,0,12
481024,1,1,1990,20,20,20,20,20,20,20,20,20,20
481025,1,1,1990,0,0,0,0,0,0,0,0,0,0
481026,1,1,1990,0,0,0,0,0,0,0,0,0,0
481026,2,1,1990,0,26,0,0,0,0,0,0,0,0
481027,1,1,1990,0,0,0,0,0,0,0,0,0,0
481027,2,1,1990,7,7,7,7,7,7,7,7,7,7
481028,0,1,1990,0,0,7,0,26,0,0,0,19,0
481028,1,1,1990,0,0,21,22,0,0,0,0,0,0
481029,1,1,1990,0,0,0,0,0,0,6,0,0,0
481029,2,1,1990,16,16,16,16,16,16,16,16,16,16
481029,3,1,1990,10,0,0,0,0,0,25,29,15,0
481029,4,1,1990,8,0,0,14,3,0,0,12,0,14
481030,1,1,1990,0,0,0,0,0,0,0,0,0,0
481030,2,1,1990,0,0,0,0,0,0,0,0,0,0
481031,1,1,1990,8,8,8,8,8,8,8,8,8,8
481031,2,1,1990,5,5,5,5,5,5,5,5,5,5
481032,1,1,1990,0,0,0,0,0,0,0,0,0,0
481032,2,1,1990,20,20,20,20,20,20,20,20,20,20
481033,1,1,1990,0,0,0,0,0,0,0,0,0,0
481033,2,1,1990,0,0,0,0,0,0,0,0,0,0
481034,1,1,1990,0,0,0,0,0,0,0,0,0,0
481034,2,1,1990,2,2,2,2,2,2,2,2,2,2
481035,1,1,1990,0,0,14,0,0,0,23,0,0,5
481036,1,1,1990,0,0,0,0,0,0,0,0,0,0
481036,2,1,1990,0,0,0,0,0,0,0,0,0,0
481037,0,1,1990,0,0,0,0,0,29,12,19,0,18
481037,1,1,1990,0,0,0,0,0,0,0,0,0,0
481038,1,1,1990,0,0,0,0,0,0,0,0,16,0
481038,2,1,1990,0,0,0,0,0,0,0,0,0,0
481039,1,1,1990,26,17,27,14,20,36,0,14,13,28
481040,0,1,1990,0,0,0,0,0,0,0,0,0,0
481040,1,1,1990,0,0,29,17,0,16,0,0,0,0
481041,0,1,1990,11,11,11,11,11,11,11,11,11,11
481041,1,1,1990,0,0,0,0,11,0,3,13,0,22
481042,1,1,1990,7,7,7,7,7,7,7,7,7,7
481042,2,1,1990,0,0,0,0,0,0,7,0,0,11
481042,3,1,1990,0,0,0,0,0,0,0,21,0,0
481043,1,1,1990,0,0,0,0,0,0,0,0,0,0
481044,1,1,1990,15,15,15,15,15,15,15,15,15,15
481045,1,1,1990,19,19,19,19,19,19,19,19,19,19
481047,0,1,1990,0,0,0,0,0,0,0,0,0,0
481047,1,1,1990,25,22,17,6,15,15,18,0,30,14
481048,0,1,1990,0,0,0,10,0,0,24,0,0,0
481048,0,2,1990,0,0,0,0,0,0,0,0,0,0
481048,1,1,1990,8,8,8,8,8,8,8,8,8,8
481048,2,1,1990,17,3,0,0,0,0,5,0,0,0
481049,1,1,1990,16,16,16,16,16,16,16,16,16,16
481050,1,1,1990,0,0,0,0,0,0,0,0,0,0
481050,2,1,1990,0,0,0,0,0,0,0,0,0,0
481050,3,1,1990,0,0,0,0,0,0,0,0,0,0
481050,4,1,1990,15,0,0,0,0,0,0,0,0,0
481051,1,1,1990,0,0,0,0,0,0,0,0,0,0
481051,2,1,1990,0,0,22,0,0,0,31,0,0,0
481052,1,1,1990,22,22,22,22,22,22,22,22,22,22
481052,2,1,1990,0,0,0,0,0,0,0,0,0,0
481053,1,1,1990,0,0,0,0,0,0,0,0,0,0
481054,1,1,1990,32,32,32,32,32,32,32,32,32,32
481055,1,1,1990,0,13,0,0,0,0,0,11,0,8
481055,2,1,1990,6,0,0,0,0,0,0,0,0,0
481056,1,1,1990,20,11,27,0,8,23,18,22,19,23
481057,0,1,1990,25,25,25,25,25,25,25,25,25,25
481057,1,1,1990,0,0,0,0,0,0,0,8,0,0
481058,1,1,1990,0,0,0,0,0,0,0,0,0,0
481058,2,1,1990,0,0,0,0,0,0,0,0,0,0
481058,3,1,1990,0,0,0,0,0,0,0,0,0,0
481058,4,1,1990,0,0,0,0,0,0,0,36,0,0
481059,1,1,1990,15,15,15,15,15,15,15,15,15,15
481059,2,1,1990,0,0,0,0,0,0,0,3,0,0
481060,0,1,1990,0,0,0,0,0,0,0,0,0,0
481060,1,1,1990,14,0,0,0,0,0,0,0,10,4
481061,1,1,1990,0,0,0,0,0,0,0,0,0,0
481061,2,1,1990,0,0,0,0,0,0,0,0,0,0
481062,1,1,1990,7,7,7,7,7,7,7,7,7,7
481063,1,1,1990,0,0,0,0,0,0,0,0,0,0
481064,1,1,1990,10,9,0,0,23,0,0,0,0,0
481064,2,1,1990,14,0,0,0,0,0,0,0,26,0
481065,1,1,1990,12,0,34,22,25,30,11,27,29,40
481066,1,1,1990,0,0,0,0,0,0,0,0,0,0
481067,1,1,1990,0,0,0,0,0,0,0,0,0,0
481067,2,1,1990,0,0,0,0,0,0,0,0,0,0
481068,1,1,1990,0,0,0,0,0,0,0,0,0,0
481068,2,1,1990,0,0,0,0,0,0,0,0,0,0
481068,3,1,1990,0,0,0,0,0,0,0,0,0,0
481069,1,1,1990,20,0,0,0,0,0,0,0,17,0
481070,1,1,1990,0,0,0,0,0,0,0,0,17,0
481070,2,1,1990,18,0,0,0,13,0,0,9,0,0
481070,3,1,1990,0,0,0,0,0,0,0,0,0,0
481071,1,1,1990,0,0,0,0,0,0,0,0,0,0
481071,2,1,1990,0,0,0,0,0,0,0,0,0,0
481072,1,1,1990,21,21,21,21,21,21,21,21,21,21
481073,1,1,1990,15,15,15,15,15,15,15,15,15,15
481074,1,1,1990,25,25,25,25,25,25,25,25,25,25
481075,1,1,1990,30,43,18,0,29,30,14,9,33,22
481076,1,1,1990,0,0,0,0,0,0,0,0,0,0
481076,2,1,1990,6,0,0,0,0,0,0,0,0,0
481076,3,1,1990,0,0,0,0,18,0,0,0,0,0
481077,1,1,1990,2,0,0,0,0,0,0,0,0,0
481077,2,1,1990,21,21,21,21,21,21,21,21,21,21
481078,1,1,1990,20,20,20,20,20,20,20,20,20,20
481079,1,1,1990,17,0,0,13,0,0,0,10,0,0
481080,1,1,1990,15,15,15,15,15,15,15,15,15,15
481081,1,1,1990,0,0,0,0,0,0,0,0,0,0
481081,2,1,1990,0,0,14,0,5,0,0,0,0,0
481082,0,1,1990,30,30,30,30,30,30,30,30,30,30
481082,1,1,1990,0,0,0,0,0,0,0,0,0,0
481083,1,1,1990,0,0,0,0,0,17,16,0,0,0
481083,2,1,1990,0,5,0,0,0,0,0,40,7,20
481084,0,1,1990,16,17,0,20,8,0,0,0,30,0
481084,1,1,1990,20,20,20,20,20,20,20,20,20,20
481085,0,1,1990,2,2,2,2,2,2,2,2,2,2
481085,1,1,1990,0,5,6,0,0,0,0,19,18,0
481086,1,1,1990,25,8,17,15,15,25,12,36,0,0
481086,2,1,1990,0,0,12,3,0,19,0,0,10,11
481087,1,1,1990,17,10,0,16,26,0,0,23,21,26
481088,1,1,1990,38,38,38,38,38,38,38,38,38,38
481088,2,1,1990,0,0,0,0,0,0,0,0,0,0
481089,1,1,1990,17,0,11,0,0,0,0,0,0,0
481090,1,1,1990,10,10,10,10,10,10,10,10,10,10
481091,1,1,1990,0,0,0,0,0,0,0,0,0,0
481091,2,1,1990,0,0,0,0,0,0,0,0,0,0
481092,1,1,1990,7,7,7,7,7,7,7,7,7,7
481093,1,1,1990,9,9,9,9,9,9,9,9,9,9
481093,2,1,1990,7,0,0,0,0,6,26,22,20,0
481093,3,1,1990,14,16,6,0,24,20,16,0,29,0
481094,0,1,1990,35,35,35,35,35,35,35,35,35,35
481094,1,1,1990,0,0,0,0,0,0,0,0,0,0
481095,1,1,1990,0,0,0,0,0,0,0,0,0,0
481095,2,1,1990,0,0,0,0,0,0,0,0,0,0
481096,1,1,1990,0,0,10,9,0,10,0,13,11,23
481097,0,1,1990,29,29,29,29,29,29,29,29,29,29
481097,1,1,1990,9,0,11,0,0,0,0,0,0,0
481098,0,1,1990,25,25,25,25,25,25,25,25,25,25
481098,1,1,1990,36,25,14,12,22,0,23,7,29,20
481099,0,1,1990,24,24,24,24,24,24,24,24,24,24
481099,1,1,1990,0,0,0,0,0,0,0,0,0,0
481100,1,1,1990,11,0,20,25,18,0,18,33,0,19
481101,0,1,1990,0,0,0,0,0,0,0,0,0,0
481101,0,2,1990,17,31,0,0,5,46,0,23,16,0
481101,0,3,1990,0,0,0,0,31,20,0,0,21,0
481101,1,1,1990,19,0,0,0,16,15,12,0,0,0
481102,1,1,1990,28,0,0,0,15,0,0,0,0,0
481102,2,1,1990,0,0,0,0,0,0,0,0,0,0
481103,1,1,1990,0,0,0,0,0,0,0,0,0,0
481103,2,1,1990,0,0,7,0,0,0,0,0,0,0
481104,1,1,1990,0,29,0,0,0,0,0,11,0,0
481104,2,1,1990,0,0,0,0,0,0,0,0,0,0
481105,1,1,1990,0,0,0,15,0,0,0,0,0,0
481106,1,1,1990,14,16,10,0,14,8,15,8,15,5
481107,1,1,1990,0,15,0,22,0,0,7,0,0,0
481108,1,1,1990,37,37,37,37,37,37,37,37,37,37
481108,2,1,1990,0,0,0,0,0,0,0,0,0,0
481109,1,1,1990,3,3,3,3,3,3,3,3,3,3
481109,2,1,1990,0,7,0,0,17,26,0,0,0,0
481109,3,1,1990,0,15,0,0,0,0,0,0,0,0
481110,1,1,1990,0,0,0,0,0,0,0,0,0,0
481111,1,1,1990,15,21,27,20,21,15,14,13,0,23
481112,1,1,1990,0,0,0,0,0,0,0,0,7,0
481112,2,1,1990,0,0,0,9,0,0,0,10,0,0
481113,1,1,1990,17,17,17,17,17,17,17,17,17,17
481114,1,1,1990,0,0,0,0,0,0,0,0,0,0
481114,2,1,1990,0,0,0,0,0,0,0,0,0,0
481115,1,1,1990,12,0,28,0,20,26,4,0,17,26
481116,1,1,1990,0,0,0,0,0,0,0,0,0,0
481116,2,1,1990,12,13,0,0,0,0,18,0,0,17
481117,1,1,1990,36,36,36,36,36,36,36,36,36,36
